version,tstamp,name,mean,stddev,median,user,system,min,max,recs_per_sec
5.0.3,2025-05-22-15,geocode_suggest,3.4801511806666667,0.017747031535074374,3.4816185,23.189254666666667,1.8569283333333333,3.461716042,3.497119,287356
5.0.3,2025-05-22-15,geocode_suggest_batchall,0.050120680333333334,0.0007069357237828161,0.049952625,0.040507666666666664,0.018658333333333332,0.049512916000000004,0.050896500000000004,20000000
5.0.3,2025-05-22-15,index,0.46005119433333336,0.002774098816458651,0.458798541,0.4154966666666667,0.040475333333333335,0.45812433300000005,0.463230709,2173913
5.0.3,2025-05-22-15,input,1.5695640836666669,0.006118341124405889,1.573052125,1.520874,0.04503033333333333,1.5624994170000002,1.573140709,636943
5.0.3,2025-05-22-15,join,1.8043198196666665,0.01475072062304286,1.800462375,1.306366,0.49479999999999996,1.791881084,1.820616,554324
5.0.3,2025-05-22-15,join_casei,1.8338024306666665,0.052434030626644645,1.8039330420000002,1.3305916666666666,0.49982066666666664,1.803128,1.89434625,545256
5.0.3,2025-05-22-15,joinp,0.9265136246666668,0.005986790571173989,0.92966475,3.3034163333333333,0.4122323333333333,0.919609416,0.9302667080000001,1078749
5.0.3,2025-05-22-15,joinp_streaming,0.943171375,0.0025868254279886836,0.9441807080000001,2.8136089999999996,0.37749699999999997,0.9402320420000001,0.945101375,1060445
5.0.3,2025-05-22-15,json,20.45092856966667,0.649135508653533,20.572933375,18.133520666666666,2.018675,19.749447417,21.030404917,48897
5.0.3,2025-05-22-15,jsonl,0.008036263666666666,0.000028756147974534397,0.008023958000000001,0.00502,0.0017426666666666667,0.008015708,0.008069125,125000000
5.0.3,2025-05-22-15,jsonl_batchall,0.008064694333333332,0.000049117269725966386,0.008067833,0.0051006666666666665,0.0017123333333333333,0.008014083,0.008112167,125000000
5.0.3,2025-05-22-15,jsonl_j1,0.007958097000000003,0.00006287848293335303,0.007972041000000001,0.005011,0.0016916666666666666,0.007889417000000001,0.008012833,125000000
5.0.3,2025-05-22-15,luau_filter,7.205748652333334,0.05777267428731211,7.235093166,6.691025666666666,0.5083636666666665,7.139193291,7.2429595,138773
5.0.3,2025-05-22-15,luau_filter_colidx,8.741593347333334,0.006408953224606648,8.743362292,8.246414,0.4915563333333333,8.734485708,8.746932042000001,114390
5.0.3,2025-05-22-15,luau_filter_no_globals,4.726275236666667,0.01407511942954835,4.727867167,4.229837333333333,0.4929506666666667,4.711471834,4.739486709,211595
5.0.3,2025-05-22-15,luau_filter_no_globals_colidx,6.208097208333334,0.018616180357729634,6.203020375,5.7200549999999994,0.48457733333333336,6.192546084,6.228725166,161082
5.0.3,2025-05-22-15,luau_filter_no_globals_no_colidx,4.718775402333333,0.0020599714100106577,4.71941775,4.236557666666667,0.47950333333333334,4.716470791,4.7204376660000005,211909
5.0.3,2025-05-22-15,luau_multi,20.854866014333336,0.2486712388720143,20.755553459,20.287068666666666,0.5642923333333334,20.671198167,21.137846417,47950
5.0.3,2025-05-22-15,luau_multi_colidx,22.437043361333334,0.14147793525802949,22.375212334,21.852023666666668,0.5815626666666667,22.337005833,22.598911917,44569
5.0.3,2025-05-22-15,luau_multi_no_globals,18.468996291666667,0.2649132049413172,18.31951575,17.741546666666668,0.5635133333333333,18.312607417,18.774865708,54145
5.0.3,2025-05-22-15,luau_multi_no_globals_colidx,20.293071639,0.5125575554722848,20.448216,19.320488333333333,0.5758433333333333,19.720865333,20.710133584,49278
5.0.3,2025-05-22-15,luau_script,29.394649236333333,0.5815238623933162,29.416223167,28.418331666666663,0.5816436666666666,28.802638625,29.965085917,34019
5.0.3,2025-05-22-15,luau_script_colidx,30.954674375,0.37924028116162245,31.10964675,29.972825666666665,0.588515,30.522489917,31.231886458,32305
5.0.3,2025-05-22-15,luau_script_debug,40.48318156933333,0.29211061113665,40.58578975,39.491857333333336,0.667447,40.153610916,40.710144042,24702
5.0.3,2025-05-22-15,luau_script_no_globals,26.833348471666667,0.4628249079548972,27.036091083,25.863023666666663,0.578332,26.303750041,27.160204291,37268
5.0.3,2025-05-22-15,luau_script_no_globals_colidx,27.851723805666666,0.06351246531521472,27.865364084,27.273854333333333,0.5749646666666667,27.782499417,27.907307916,35904
5.0.3,2025-05-22-15,partition,2.375376236,0.012391930165745553,2.374351708,0.9488163333333333,1.3949096666666667,2.363528375,2.388248625,421053
5.0.3,2025-05-22-15,pivotp_basic,0.008074014333333334,0.00005203519286342004,0.008067292,0.005109666666666666,0.0016889999999999997,0.008025667,0.008129084,125000000
5.0.3,2025-05-22-15,pivotp_dates,0.008119166666666667,0.00011444564600426417,0.008165416,0.005105333333333333,0.0017256666666666664,0.007988834,0.00820325,125000000
5.0.3,2025-05-22-15,pivotp_smart,0.008119902666666666,0.000025662484336738094,0.008118291,0.005110333333333334,0.0017423333333333334,0.008095084,0.008146333,125000000
5.0.3,2025-05-22-15,pseudo,1.7355509863333332,0.002802472355068101,1.734022667,1.6802813333333333,0.05167733333333333,1.733844917,1.738785375,576037
5.0.3,2025-05-22-15,pseudo_formatstr,2.1360488330000003,0.32877762026699314,1.9692207920000002,1.9011139999999997,0.06659,1.924130791,2.514794916,468165
5.0.3,2025-05-22-15,rename,0.95986425,0.0010368343150614961,0.9600130830000001,0.9130769999999999,0.04408733333333333,0.958761042,0.960818625,1041667
5.0.3,2025-05-22-15,replace,2.0876886943333335,0.007441360009689761,2.090340333,2.036502,0.048478999999999994,2.079284708,2.093441042,478927
5.0.3,2025-05-22-15,reverse,0.9678136246666668,0.0007765104245741416,0.9674543750000001,0.860938,0.10248399999999998,0.9672817910000001,0.9687047080000001,1033058
5.0.3,2025-05-22-15,reverse_index,5.945304444333334,0.021925277333845607,5.9508184580000005,1.1979103333333334,4.742298,5.9211485,5.963946375,168209
5.0.3,2025-05-22-15,safenames,0.9607161670000002,0.0010014872690154387,0.9607791670000001,0.9133819999999999,0.04461366666666666,0.9596846670000001,0.9616846670000001,1040583
5.0.3,2025-05-22-15,sample_10,0.5094534863333333,0.0004231051176248437,0.509660334,0.46486099999999997,0.04193833333333333,0.50896675,0.509733375,1964637
5.0.3,2025-05-22-15,sample_1000,0.5079842916666667,0.0006068230067097764,0.507991375,0.46414366666666657,0.041216,0.5073739580000001,0.508587542,1968504
5.0.3,2025-05-22-15,sample_100000,0.6550330276666667,0.000008492529678086305,0.655035958,0.6069403333333333,0.04511266666666667,0.6550234580000001,0.655039667,1526718
5.0.3,2025-05-22-15,sample_100000_index,0.6153915423333333,0.0017790727585482453,0.6163479590000001,0.17272666666666667,0.44284366666666664,0.613338834,0.6164878340000001,1626016
5.0.3,2025-05-22-15,sample_100000_seeded,0.657088431,0.003199275181461099,0.6558332920000001,0.6085953333333333,0.04550333333333333,0.6547070420000001,0.6607249590000001,1522070
5.0.3,2025-05-22-15,sample_100000_seeded_faster,0.652093417,0.0005117510353082093,0.652132959,0.6041993333333333,0.045096,0.651563042,0.6525842500000001,1533742
5.0.3,2025-05-22-15,sample_100000_seeded_index,0.6173593056666666,0.008142837631258941,0.6128915,0.17384766666666665,0.44494133333333336,0.612428375,0.6267580420000001,1620746
5.0.3,2025-05-22-15,sample_100000_seeded_index_faster,0.6077238053333334,0.0005929234594754681,0.607558083,0.16968366666666665,0.43891133333333326,0.607231375,0.6083819580000001,1644737
5.0.3,2025-05-22-15,sample_100000_seeded_index_secure,0.611644528,0.003113305936298435,0.611105459,0.17159966666666668,0.4416786666666666,0.608835958,0.614992167,1633987
5.0.3,2025-05-22-15,sample_100000_seeded_secure,0.6556505836666667,0.003285384468311939,0.655397459,0.6062483333333333,0.046597,0.652499083,0.659055209,1524390
5.0.3,2025-05-22-15,sample_1000_cluster,0.008799041666666667,0.0002455697601443086,0.008791333,0.005406,0.001906,0.008557417000000001,0.009048375,111111111
5.0.3,2025-05-22-15,sample_1000_index,0.027280431000000004,0.00010916533780005567,0.027282834000000002,0.012914666666666666,0.011784999999999999,0.027170084,0.027388375000000003,37037037
5.0.3,2025-05-22-15,sample_1000_stratified,0.7422181943333334,0.0006899922675728641,0.742293333,0.6320899999999999,0.10567266666666665,0.741493708,0.742867542,1347709
5.0.3,2025-05-22-15,sample_1000_systematic,0.9964894443333335,0.002402505573766105,0.9958257090000001,0.9065323333333334,0.08985233333333333,0.9944885830000001,0.999154041,1004016
5.0.3,2025-05-22-15,sample_1000_weighted,0.008117139,0.00003114249895239666,0.008113459,0.005142999999999999,0.0017153333333333332,0.008088,0.008149958,125000000
5.0.3,2025-05-22-15,sample_10_index,0.014811875000000002,0.00028623026678707475,0.014696,0.010919,0.002263666666666667,0.01460175,0.015137875,66666667
